Timestamp,Machine Status,QSDELAY,Internal Temperature (°C)
2024-11-05 10:13:23,Now,220,26
2024-11-05 10:13:31,!,220,27
2024-11-05 10:13:39,!,220,17
2024-11-05 10:13:47,!,220,15
